application_id,application_date,job_id,job_title,location,salary_min,salary_max,avg_salary,company_name,industry,seeker_id,experience_years,current_location,status
1777,2026-04-02,95,SQL Developer,Mumbai,760139,1264642,1012390,Deloitte,Consulting,152,5,Mumbai,Applied
1778,2026-04-02,34,Data Analyst,Hyderabad,408629,1301301,854965,Google,Analytics,52,3,Delhi,Hired
1779,2026-04-02,159,SQL Developer,Delhi,432561,1266179,849370,Amazon,IT,145,4,Bangalore,Rejected
1780,2026-04-02,51,BI Analyst,Mumbai,739029,900050,819539,Accenture,Consulting,80,7,Pune,Rejected
1781,2026-04-02,138,BI Analyst,Hyderabad,617034,1373545,995289,Cognizant,Consulting,80,7,Pune,Interview
1782,2026-04-02,171,Data Scientist,Mumbai,456904,1032245,744574,Accenture,Consulting,87,3,Bangalore,Shortlisted
1783,2026-04-02,91,SQL Developer,Mumbai,523968,1046928,785448,Amazon,IT,195,2,Mumbai,Applied
1784,2026-04-02,258,Business Analyst,Hyderabad,433850,1233294,833572,Cognizant,Consulting,154,2,Pune,Interview
1785,2026-04-02,171,Data Scientist,Mumbai,456904,1032245,744574,Accenture,Consulting,141,4,Mumbai,Hired
1786,2026-04-02,90,BI Analyst,Bangalore,508776,1272808,890792,Amazon,IT,148,5,Delhi,Shortlisted
1787,2026-04-02,64,Business Analyst,Hyderabad,431527,1057598,744562,Cognizant,Finance,130,7,Pune,Hired
1788,2026-04-02,114,SQL Developer,Mumbai,543618,1141694,842656,Deloitte,Consulting,169,2,Hyderabad,Interview
1789,2026-04-02,162,Business Analyst,Mumbai,563877,1477164,1020520,Deloitte,Consulting,155,3,Delhi,Interview
1790,2026-04-02,299,Data Scientist,Delhi,777910,1197135,987522,Google,Analytics,58,6,Mumbai,Rejected
1791,2026-04-02,39,Data Analyst,Bangalore,695002,1023807,859404,Infosys,Consulting,126,3,Delhi,Hired
1792,2026-04-02,158,Data Analyst,Bangalore,458883,1399236,929059,Cognizant,Ecommerce,196,5,Delhi,Rejected
1793,2026-04-02,108,BI Analyst,Delhi,633928,1277774,955851,Google,Analytics,142,0,Pune,Applied
1794,2026-04-02,234,BI Analyst,Bangalore,738811,1347787,1043299,Deloitte,Consulting,27,3,Hyderabad,Interview
1795,2026-04-02,115,Business Analyst,Mumbai,767044,1062633,914838,Capgemini,Consulting,90,3,Pune,Interview
1796,2026-04-02,292,Data Analyst,Hyderabad,538399,1104160,821279,Google,IT,15,1,Mumbai,Hired
1797,2026-04-02,22,SQL Developer,Delhi,498822,929785,714303,Google,IT,121,5,Delhi,Hired
1798,2026-04-02,74,Business Analyst,Pune,451252,900816,676034,Microsoft,Consulting,82,3,Bangalore,Shortlisted
1799,2026-04-02,213,Data Analyst,Hyderabad,705092,1228883,966987,Infosys,Analytics,4,5,Pune,Applied
1800,2026-04-02,140,BI Analyst,Mumbai,611352,1302450,956901,Cognizant,Consulting,183,3,Pune,Applied
1801,2026-04-02,8,Data Scientist,Bangalore,605111,1010199,807655,Deloitte,Consulting,109,5,Mumbai,Hired
1802,2026-04-02,84,Data Analyst,Bangalore,478269,1522702,1000485,Deloitte,IT,145,4,Bangalore,Applied
1803,2026-04-02,159,SQL Developer,Delhi,432561,1266179,849370,Amazon,IT,166,2,Hyderabad,Shortlisted
1804,2026-04-02,109,SQL Developer,Hyderabad,417233,997180,707206,Wipro,Ecommerce,129,8,Delhi,Shortlisted
1805,2026-04-02,282,Data Scientist,Bangalore,787673,1473466,1130569,Google,IT,166,2,Hyderabad,Hired
1806,2026-04-02,234,BI Analyst,Bangalore,738811,1347787,1043299,Deloitte,Consulting,60,5,Mumbai,Interview
1807,2026-04-02,287,Business Analyst,Delhi,560709,1072158,816433,Amazon,Consulting,16,6,Pune,Rejected
1808,2026-04-02,186,Data Analyst,Bangalore,731311,1495227,1113269,Infosys,Ecommerce,38,1,Pune,Applied
1809,2026-04-02,159,SQL Developer,Delhi,432561,1266179,849370,Amazon,IT,189,5,Pune,Applied
1810,2026-04-02,80,Business Analyst,Hyderabad,704373,1375939,1040156,Cognizant,Analytics,86,4,Hyderabad,Rejected
1811,2026-04-02,27,Business Analyst,Delhi,638153,1255354,946753,Deloitte,Consulting,140,3,Pune,Interview
1812,2026-04-02,273,Data Analyst,Hyderabad,775486,1503562,1139524,Wipro,Ecommerce,184,0,Delhi,Interview
1813,2026-04-02,250,Data Scientist,Bangalore,526707,1346966,936836,Microsoft,Analytics,45,7,Pune,Hired
1814,2026-04-02,15,SQL Developer,Hyderabad,587670,938760,763215,Google,IT,102,7,Bangalore,Shortlisted
1815,2026-04-02,190,SQL Developer,Delhi,586058,943248,764653,Cognizant,Finance,153,4,Hyderabad,Interview
1816,2026-04-02,289,Data Analyst,Bangalore,759341,1211586,985463,Accenture,Analytics,75,7,Hyderabad,Interview
1817,2026-04-02,176,BI Analyst,Delhi,674866,1068426,871646,Amazon,IT,16,6,Pune,Interview
1818,2026-04-02,96,Business Analyst,Bangalore,649930,1334404,992167,Cognizant,Consulting,181,4,Mumbai,Applied
1819,2026-04-02,107,BI Analyst,Delhi,591788,990298,791043,Cognizant,Analytics,194,1,Hyderabad,Interview
1820,2026-04-02,279,BI Analyst,Delhi,403222,907212,655217,Amazon,Consulting,29,6,Delhi,Applied
1821,2026-04-02,272,BI Analyst,Delhi,456537,1023579,740058,Deloitte,Consulting,77,7,Bangalore,Rejected
1822,2026-04-02,199,Data Scientist,Pune,450891,1192563,821727,Deloitte,Analytics,96,3,Mumbai,Interview
1823,2026-04-02,294,Business Analyst,Delhi,444370,1155528,799949,Google,Ecommerce,133,2,Bangalore,Applied
1824,2026-04-02,171,Data Scientist,Mumbai,456904,1032245,744574,Accenture,Consulting,121,5,Delhi,Shortlisted
1825,2026-04-02,159,SQL Developer,Delhi,432561,1266179,849370,Amazon,IT,21,6,Hyderabad,Applied
1826,2026-04-02,11,Data Analyst,Pune,412781,1336091,874436,Cognizant,Analytics,104,3,Delhi,Rejected
1827,2026-04-02,229,SQL Developer,Delhi,757945,1275867,1016906,Google,Analytics,173,5,Bangalore,Rejected
1828,2026-04-02,173,Data Scientist,Hyderabad,683325,937330,810327,Accenture,Finance,45,7,Pune,Hired
1829,2026-04-02,296,Data Scientist,Hyderabad,777098,1375128,1076113,Deloitte,Consulting,131,7,Hyderabad,Interview
1830,2026-04-02,293,Data Scientist,Pune,431962,954994,693478,Microsoft,Analytics,29,6,Delhi,Interview
1831,2026-04-02,3,BI Analyst,Delhi,501993,1083999,792996,Amazon,Consulting,177,1,Hyderabad,Hired
1832,2026-04-02,46,Business Analyst,Bangalore,560943,1242358,901650,Infosys,Analytics,28,1,Pune,Hired
1833,2026-04-02,94,SQL Developer,Pune,561377,1025145,793261,Microsoft,Consulting,29,6,Delhi,Hired
1834,2026-04-02,90,BI Analyst,Bangalore,508776,1272808,890792,Amazon,IT,40,7,Delhi,Shortlisted
1835,2026-04-02,73,SQL Developer,Pune,719231,1276180,997705,Deloitte,Analytics,152,5,Mumbai,Hired
1836,2026-04-02,220,SQL Developer,Delhi,450631,918063,684347,Wipro,Analytics,92,4,Pune,Hired
1837,2026-04-02,134,Business Analyst,Pune,758166,1464420,1111293,Infosys,Consulting,6,5,Mumbai,Hired
1838,2026-04-02,299,Data Scientist,Delhi,777910,1197135,987522,Google,Analytics,175,8,Delhi,Hired
1839,2026-04-02,56,SQL Developer,Mumbai,600824,934258,767541,Google,IT,111,1,Delhi,Rejected
1840,2026-04-02,14,Business Analyst,Delhi,519939,958940,739439,Microsoft,Analytics,27,3,Hyderabad,Interview
1841,2026-04-02,75,Business Analyst,Pune,672388,1053861,863124,Microsoft,Analytics,32,3,Bangalore,Applied
1842,2026-04-02,246,Data Scientist,Delhi,748373,917218,832795,Google,Analytics,46,7,Bangalore,Rejected
1843,2026-04-02,53,Business Analyst,Bangalore,592460,1353517,972988,Amazon,Consulting,166,2,Hyderabad,Rejected
1844,2026-04-02,49,SQL Developer,Bangalore,412384,1071941,742162,Cognizant,Analytics,59,0,Bangalore,Interview
1845,2026-04-02,211,Data Analyst,Mumbai,468743,1482539,975641,Deloitte,Consulting,74,0,Mumbai,Applied
1846,2026-04-02,23,SQL Developer,Pune,748163,1051639,899901,Cognizant,Finance,36,8,Delhi,Applied
1847,2026-04-02,6,BI Analyst,Mumbai,480261,1300706,890483,Deloitte,IT,193,7,Mumbai,Rejected
1848,2026-04-02,246,Data Scientist,Delhi,748373,917218,832795,Google,Analytics,65,1,Delhi,Applied
1849,2026-04-02,30,Data Scientist,Mumbai,574433,930713,752573,Cognizant,Finance,23,5,Hyderabad,Rejected
1850,2026-04-02,173,Data Scientist,Hyderabad,683325,937330,810327,Accenture,Finance,198,4,Pune,Shortlisted
1851,2026-04-02,264,SQL Developer,Bangalore,751429,1453092,1102260,Amazon,IT,134,1,Delhi,Interview
1852,2026-04-02,204,Data Analyst,Hyderabad,482671,1447579,965125,Cognizant,Analytics,55,0,Pune,Interview
1853,2026-04-02,52,Business Analyst,Pune,750459,1107016,928737,Amazon,Finance,90,3,Pune,Interview
1854,2026-04-02,227,Data Analyst,Bangalore,782929,965662,874295,Amazon,Consulting,16,6,Pune,Interview
1855,2026-04-02,32,BI Analyst,Hyderabad,743686,1373954,1058820,Deloitte,Consulting,176,4,Hyderabad,Interview
1856,2026-04-02,92,SQL Developer,Hyderabad,770984,1196954,983969,Wipro,Ecommerce,103,5,Mumbai,Rejected
1857,2026-04-02,184,Data Scientist,Bangalore,559138,1213788,886463,Infosys,Ecommerce,83,7,Delhi,Shortlisted
1858,2026-04-02,260,BI Analyst,Hyderabad,566229,1313316,939772,TCS,Finance,81,2,Hyderabad,Rejected
1859,2026-04-02,115,Business Analyst,Mumbai,767044,1062633,914838,Capgemini,Consulting,185,8,Hyderabad,Hired
1860,2026-04-02,140,BI Analyst,Mumbai,611352,1302450,956901,Cognizant,Consulting,10,3,Hyderabad,Applied
1861,2026-04-02,52,Business Analyst,Pune,750459,1107016,928737,Amazon,Finance,125,5,Delhi,Rejected
1862,2026-04-02,8,Data Scientist,Bangalore,605111,1010199,807655,Deloitte,Consulting,6,5,Mumbai,Hired
1863,2026-04-02,97,SQL Developer,Pune,680632,1366685,1023658,Deloitte,Consulting,31,8,Pune,Shortlisted
1864,2026-04-02,94,SQL Developer,Pune,561377,1025145,793261,Microsoft,Consulting,198,4,Pune,Shortlisted
1865,2026-04-02,275,Data Scientist,Mumbai,700667,1395937,1048302,Wipro,Ecommerce,94,1,Delhi,Rejected
1866,2026-04-02,268,Data Scientist,Pune,769836,1432173,1101004,Capgemini,Consulting,137,1,Delhi,Interview
1867,2026-04-02,80,Business Analyst,Hyderabad,704373,1375939,1040156,Cognizant,Analytics,60,5,Mumbai,Hired
1868,2026-04-02,178,Data Scientist,Hyderabad,567992,1413136,990564,Deloitte,IT,40,7,Delhi,Rejected
1869,2026-04-02,208,SQL Developer,Pune,617661,1136459,877060,Amazon,Finance,44,7,Bangalore,Rejected
1870,2026-04-02,132,Data Analyst,Hyderabad,727845,1541403,1134624,Cognizant,Finance,44,7,Bangalore,Shortlisted
1871,2026-04-02,204,Data Analyst,Hyderabad,482671,1447579,965125,Cognizant,Analytics,28,1,Pune,Shortlisted
1872,2026-04-02,189,Data Analyst,Bangalore,414896,1345115,880005,Cognizant,Finance,151,3,Hyderabad,Shortlisted
1873,2026-04-02,243,Data Analyst,Bangalore,412064,1124415,768239,Capgemini,Consulting,31,8,Pune,Rejected
1874,2026-04-02,255,SQL Developer,Bangalore,439263,1014536,726899,Amazon,IT,171,8,Hyderabad,Shortlisted
1875,2026-04-02,294,Business Analyst,Delhi,444370,1155528,799949,Google,Ecommerce,123,5,Pune,Applied
1876,2026-04-02,290,SQL Developer,Pune,458919,1023869,741394,Deloitte,Consulting,19,5,Pune,Applied
1877,2026-04-02,214,Business Analyst,Mumbai,503290,1154150,828720,Capgemini,IT,155,3,Delhi,Applied
1878,2026-04-02,23,SQL Developer,Pune,748163,1051639,899901,Cognizant,Finance,153,4,Hyderabad,Hired
1879,2026-04-02,142,Data Scientist,Mumbai,790213,1331157,1060685,Cognizant,Ecommerce,158,8,Hyderabad,Shortlisted
1880,2026-04-02,241,BI Analyst,Mumbai,572655,1229597,901126,Accenture,Analytics,135,7,Delhi,Rejected
1881,2026-04-02,264,SQL Developer,Bangalore,751429,1453092,1102260,Amazon,IT,170,5,Pune,Shortlisted
1882,2026-04-02,15,SQL Developer,Hyderabad,587670,938760,763215,Google,IT,131,7,Hyderabad,Shortlisted
1883,2026-04-02,128,SQL Developer,Mumbai,681975,1275684,978829,Capgemini,Consulting,72,7,Hyderabad,Rejected
1884,2026-04-02,83,Data Analyst,Pune,518528,1508438,1013483,Amazon,IT,72,7,Hyderabad,Hired
1885,2026-04-02,199,Data Scientist,Pune,450891,1192563,821727,Deloitte,Analytics,51,3,Mumbai,Applied
1886,2026-04-02,205,Business Analyst,Mumbai,763104,1033518,898311,Cognizant,IT,179,5,Delhi,Interview
1887,2026-04-02,48,Business Analyst,Delhi,567062,1085270,826166,Cognizant,Finance,101,3,Hyderabad,Applied
1888,2026-04-02,292,Data Analyst,Hyderabad,538399,1104160,821279,Google,IT,194,1,Hyderabad,Applied
1889,2026-04-02,216,Data Scientist,Delhi,482174,963084,722629,Infosys,Finance,189,5,Pune,Hired
1890,2026-04-02,156,SQL Developer,Mumbai,774312,1349076,1061694,Cognizant,IT,174,1,Pune,Shortlisted
1891,2026-04-02,155,Data Analyst,Hyderabad,407208,1066347,736777,Deloitte,Ecommerce,26,6,Delhi,Hired
1892,2026-04-02,250,Data Scientist,Bangalore,526707,1346966,936836,Microsoft,Analytics,116,8,Delhi,Applied
1893,2026-04-02,160,Data Scientist,Pune,552203,1158720,855461,Wipro,Ecommerce,63,1,Pune,Rejected
1894,2026-04-02,280,BI Analyst,Delhi,457879,1188801,823340,Capgemini,Consulting,17,2,Mumbai,Applied
1895,2026-04-02,56,SQL Developer,Mumbai,600824,934258,767541,Google,IT,39,8,Mumbai,Applied
1896,2026-04-02,181,Data Scientist,Pune,651667,1284279,967973,Accenture,Consulting,34,0,Pune,Shortlisted
1897,2026-04-02,176,BI Analyst,Delhi,674866,1068426,871646,Amazon,IT,102,7,Bangalore,Applied
1898,2026-04-02,17,Data Scientist,Bangalore,720751,1007742,864246,Accenture,Consulting,116,8,Delhi,Interview
1899,2026-04-02,79,Data Analyst,Mumbai,494190,1160005,827097,Microsoft,Analytics,68,8,Hyderabad,Applied
1900,2026-04-02,32,BI Analyst,Hyderabad,743686,1373954,1058820,Deloitte,Consulting,64,7,Hyderabad,Hired
1901,2026-04-02,138,BI Analyst,Hyderabad,617034,1373545,995289,Cognizant,Consulting,95,7,Mumbai,Hired
1902,2026-04-02,288,Business Analyst,Hyderabad,407848,1222492,815170,Accenture,Analytics,79,7,Hyderabad,Rejected
1903,2026-04-02,149,Data Scientist,Bangalore,787569,1236229,1011899,Microsoft,Analytics,38,1,Pune,Rejected
1904,2026-04-02,144,SQL Developer,Hyderabad,487553,1120369,803961,Amazon,Finance,115,2,Mumbai,Rejected
1905,2026-04-02,10,SQL Developer,Mumbai,579352,983944,781648,Amazon,Consulting,102,7,Bangalore,Applied
1906,2026-04-02,125,Data Analyst,Delhi,625394,977390,801392,Wipro,Analytics,33,7,Pune,Rejected
1907,2026-04-02,40,Business Analyst,Pune,510274,1017333,763803,Accenture,Consulting,50,8,Hyderabad,Rejected
1908,2026-04-02,123,Data Scientist,Delhi,705891,993851,849871,Cognizant,Consulting,73,2,Bangalore,Shortlisted
1909,2026-04-02,39,Data Analyst,Bangalore,695002,1023807,859404,Infosys,Consulting,174,1,Pune,Hired
1910,2026-04-02,151,Data Analyst,Bangalore,660145,1034826,847485,Deloitte,Consulting,188,1,Hyderabad,Hired
1911,2026-04-02,165,BI Analyst,Mumbai,684439,1111301,897870,Google,IT,192,1,Hyderabad,Shortlisted
1912,2026-04-02,262,SQL Developer,Mumbai,545056,1034169,789612,Cognizant,Analytics,44,7,Bangalore,Hired
1913,2026-04-02,161,Business Analyst,Bangalore,481301,1065260,773280,Cognizant,Finance,14,7,Pune,Hired
1914,2026-04-02,299,Data Scientist,Delhi,777910,1197135,987522,Google,Analytics,40,7,Delhi,Interview
1915,2026-04-02,147,Business Analyst,Mumbai,442631,1233717,838174,Amazon,Finance,47,2,Pune,Shortlisted
1916,2026-04-02,112,Business Analyst,Mumbai,414953,927778,671365,Wipro,Ecommerce,98,4,Hyderabad,Applied
1917,2026-04-02,123,Data Scientist,Delhi,705891,993851,849871,Cognizant,Consulting,146,8,Mumbai,Hired
1918,2026-04-02,291,Data Scientist,Mumbai,794374,1258147,1026260,Capgemini,IT,50,8,Hyderabad,Interview
1919,2026-04-02,218,Data Scientist,Mumbai,652496,1401469,1026982,Deloitte,Analytics,176,4,Hyderabad,Interview
1920,2026-04-02,277,BI Analyst,Hyderabad,749670,1316163,1032916,Google,IT,186,6,Pune,Rejected
1921,2026-04-02,27,Business Analyst,Delhi,638153,1255354,946753,Deloitte,Consulting,15,1,Mumbai,Interview
1922,2026-04-02,201,Business Analyst,Pune,697053,1228551,962802,Deloitte,Consulting,103,5,Mumbai,Interview
1923,2026-04-02,246,Data Scientist,Delhi,748373,917218,832795,Google,Analytics,40,7,Delhi,Rejected
1924,2026-04-02,126,SQL Developer,Bangalore,678895,1417869,1048382,Deloitte,Consulting,127,1,Delhi,Shortlisted
1925,2026-04-02,86,Business Analyst,Pune,575842,1409289,992565,Accenture,Analytics,190,4,Pune,Shortlisted
1926,2026-04-02,29,Data Analyst,Pune,432579,1424995,928787,Amazon,Consulting,159,3,Pune,Applied
1927,2026-04-02,27,Business Analyst,Delhi,638153,1255354,946753,Deloitte,Consulting,115,2,Mumbai,Applied
1928,2026-04-02,275,Data Scientist,Mumbai,700667,1395937,1048302,Wipro,Ecommerce,77,7,Bangalore,Shortlisted
1929,2026-04-02,109,SQL Developer,Hyderabad,417233,997180,707206,Wipro,Ecommerce,178,5,Bangalore,Shortlisted
1930,2026-04-02,236,Data Analyst,Hyderabad,490631,1251075,870853,Microsoft,Analytics,32,3,Bangalore,Interview
1931,2026-04-02,218,Data Scientist,Mumbai,652496,1401469,1026982,Deloitte,Analytics,148,5,Delhi,Shortlisted
1932,2026-04-02,2,BI Analyst,Pune,768295,910241,839268,Cognizant,Analytics,68,8,Hyderabad,Interview
1933,2026-04-02,248,SQL Developer,Delhi,650416,1396489,1023452,Cognizant,Ecommerce,163,0,Delhi,Hired
1934,2026-04-02,130,Data Analyst,Mumbai,529342,1315676,922509,Microsoft,Analytics,154,2,Pune,Shortlisted
1935,2026-04-02,150,Data Scientist,Bangalore,676482,1335335,1005908,Wipro,Ecommerce,151,3,Hyderabad,Hired
1936,2026-04-02,189,Data Analyst,Bangalore,414896,1345115,880005,Cognizant,Finance,146,8,Mumbai,Applied
1937,2026-04-02,227,Data Analyst,Bangalore,782929,965662,874295,Amazon,Consulting,8,1,Mumbai,Rejected
1938,2026-04-02,45,Data Scientist,Delhi,425240,1292615,858927,Cognizant,Analytics,151,3,Hyderabad,Rejected
1939,2026-04-02,159,SQL Developer,Delhi,432561,1266179,849370,Amazon,IT,111,1,Delhi,Interview
1940,2026-04-02,240,Business Analyst,Hyderabad,498109,1234502,866305,Infosys,Finance,67,7,Pune,Rejected
1941,2026-04-02,287,Business Analyst,Delhi,560709,1072158,816433,Amazon,Consulting,26,6,Delhi,Hired
1942,2026-04-02,18,BI Analyst,Pune,435623,1094956,765289,Capgemini,IT,112,3,Bangalore,Hired
1943,2026-04-02,166,Data Scientist,Delhi,762217,1193720,977968,Google,Analytics,109,5,Mumbai,Shortlisted
1944,2026-04-02,295,Business Analyst,Pune,672175,1417046,1044610,Amazon,Consulting,179,5,Delhi,Rejected
1945,2026-04-02,235,BI Analyst,Delhi,403152,1221507,812329,Capgemini,Consulting,129,8,Delhi,Applied
1946,2026-04-02,147,Business Analyst,Mumbai,442631,1233717,838174,Amazon,Finance,199,5,Mumbai,Applied
1947,2026-04-02,289,Data Analyst,Bangalore,759341,1211586,985463,Accenture,Analytics,136,7,Bangalore,Rejected
1948,2026-04-02,289,Data Analyst,Bangalore,759341,1211586,985463,Accenture,Analytics,39,8,Mumbai,Applied
1949,2026-04-02,147,Business Analyst,Mumbai,442631,1233717,838174,Amazon,Finance,137,1,Delhi,Applied
1950,2026-04-02,116,BI Analyst,Hyderabad,655500,922173,788836,Google,Analytics,167,8,Pune,Rejected
1951,2026-04-02,110,Data Scientist,Delhi,434093,1110748,772420,TCS,Finance,78,4,Pune,Interview
1952,2026-04-02,91,SQL Developer,Mumbai,523968,1046928,785448,Amazon,IT,86,4,Hyderabad,Rejected
1953,2026-04-02,113,Data Scientist,Hyderabad,620432,1478190,1049311,Deloitte,Analytics,38,1,Pune,Applied
1954,2026-04-02,213,Data Analyst,Hyderabad,705092,1228883,966987,Infosys,Analytics,200,7,Bangalore,Rejected
1955,2026-04-02,113,Data Scientist,Hyderabad,620432,1478190,1049311,Deloitte,Analytics,72,7,Hyderabad,Shortlisted
1956,2026-04-02,267,SQL Developer,Bangalore,711816,909357,810586,Accenture,Consulting,51,3,Mumbai,Shortlisted
1957,2026-04-02,9,SQL Developer,Hyderabad,481959,1136092,809025,Capgemini,Consulting,50,8,Hyderabad,Shortlisted
1958,2026-04-02,190,SQL Developer,Delhi,586058,943248,764653,Cognizant,Finance,165,2,Pune,Hired
1959,2026-04-02,288,Business Analyst,Hyderabad,407848,1222492,815170,Accenture,Analytics,181,4,Mumbai,Shortlisted
1960,2026-04-02,198,Data Scientist,Mumbai,523519,1008650,766084,Capgemini,Consulting,53,1,Mumbai,Applied
1961,2026-04-02,165,BI Analyst,Mumbai,684439,1111301,897870,Google,IT,106,3,Bangalore,Applied
1962,2026-04-02,135,Business Analyst,Delhi,730233,941038,835635,Accenture,Consulting,94,1,Delhi,Shortlisted
1963,2026-04-02,141,BI Analyst,Bangalore,411567,1438489,925028,Capgemini,Consulting,62,8,Hyderabad,Applied
1964,2026-04-02,94,SQL Developer,Pune,561377,1025145,793261,Microsoft,Consulting,125,5,Delhi,Applied
1965,2026-04-02,111,SQL Developer,Hyderabad,652125,1470264,1061194,Capgemini,IT,134,1,Delhi,Shortlisted
1966,2026-04-02,29,Data Analyst,Pune,432579,1424995,928787,Amazon,Consulting,80,7,Pune,Interview
1967,2026-04-02,172,BI Analyst,Pune,655484,1058850,857167,Accenture,Finance,54,0,Delhi,Shortlisted
1968,2026-04-02,180,Data Analyst,Pune,539783,1104882,822332,Cognizant,Finance,166,2,Hyderabad,Rejected
1969,2026-04-02,274,SQL Developer,Hyderabad,603274,1090878,847076,Amazon,IT,27,3,Hyderabad,Applied
1970,2026-04-02,287,Business Analyst,Delhi,560709,1072158,816433,Amazon,Consulting,189,5,Pune,Hired
1971,2026-04-02,202,SQL Developer,Mumbai,736405,1190016,963210,Accenture,Finance,134,1,Delhi,Applied
1972,2026-04-02,135,Business Analyst,Delhi,730233,941038,835635,Accenture,Consulting,190,4,Pune,Hired
1973,2026-04-02,243,Data Analyst,Bangalore,412064,1124415,768239,Capgemini,Consulting,57,0,Mumbai,Rejected
1974,2026-04-02,57,SQL Developer,Bangalore,743009,1343067,1043038,Deloitte,Consulting,117,1,Bangalore,Shortlisted
1975,2026-04-02,5,Data Scientist,Hyderabad,788025,1045254,916639,Deloitte,Consulting,45,7,Pune,Hired
1976,2026-04-02,17,Data Scientist,Bangalore,720751,1007742,864246,Accenture,Consulting,151,3,Hyderabad,Applied
1977,2026-04-02,59,BI Analyst,Hyderabad,428263,1307712,867987,Google,Analytics,43,2,Hyderabad,Interview
1978,2026-04-02,183,BI Analyst,Bangalore,591304,940312,765808,Accenture,Analytics,184,0,Delhi,Rejected
1979,2026-04-02,36,Data Analyst,Bangalore,457765,1410483,934124,Accenture,Consulting,51,3,Mumbai,Applied
